id_lectura,fecha_hora,edificio,ciudad,tipo_edificio,superficie_m2,temperatura_exterior_c,humedad_relativa_pct,radiacion_solar_wm2,ocupacion_personas,hvac_activo,modo_hvac,consumo_kwh,generacion_solar_kwh,periodo_tarifario,coste_eur
718,2025-12-15 08:00:00,Campus Norte,Bilbao,Educativo,8600,7.0,99.0,,818,1,Calefaccion,127.31,0.0,Llano,21.68
1620,2025-05-25 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,19.8,51.6,54.0,63,0,Apagado,137.2,16.12,Valle,11.09
1502,2025-01-29 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,6.0,83.8,0.0,164,1,Calefaccion,262.76,0.0,Llano,40.94
1354,2025-09-06 08:00:00,Centro Comercial Delta, Valencia ,Comercial,17400,-999.0,,231.7,18,0,Apagado,37.98,25.76,Valle,1.34
1350,2025-09-02 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,22.8,66.4,304.0,26,0,Apagado,35.23,35.29,Llano,-0.0
1165,2025-03-02 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,12.5,65.1,0.0,143,1,Calefaccion,60.95,0.0,Valle,5.44
1254,2025-05-29 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,19.2,65.8,400.2,22,0,Apagado,34.34,46.84,Llano,-0.72
1587,2025-04-23 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,20.1,52.4,658.0,166,0,Apagado,153.86,172.28,Llano,-1.03
1127,2025-01-21 14:00:00,Centro Comercial Delta,valencia,Comercial,17400,15.3,83.4,318.3,1222,1,Ventilacion,201.21,41.78,Llano,25.0
466,2025-04-07 08:00:00,Campus Norte,Bilbao,Educativo,8600,12.9,88.5,166.1,786,1,Calefaccion,83.19,12.72,Llano,10.01
2075,2025-08-21 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,24.6,61.1,755.6,36,1,Refrigeracion,19.33,0.0,Llano,3.24
613,2025-09-02 00:00:00,Campus Norte,Bilbao,Educativo,8600,,84.9,0.0,41,Si,Calefaccion,21.87,0.0,Valle,2.35
163,2025-06-10 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,31.5,46.9,577.0,588,1,Refrigeracion,119.7,82.07,Llano,5.6
1138,2025-02-02 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,11.6,75.3,0.0,108,1,Calefaccion,56.09,0.0,Valle,5.18
1435,2025-11-25 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,17.5,69.5,389.4,1403,0,Apagado,196.1,46.03,Llano,25.5
720,2025-12-15 20:00:00,Campus Norte,Bilbao,Educativo,8600,13.1,89.4,0.0,121,1,Calefaccion,26.55,0.0,Punta,6.95
904,2025-06-14 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,28.9,43.9,79.4,420,1,Refrigeracion,309.48,16.61,Valle,27.32
1208,2025-04-11 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,20.0,120.4,0.0,1183,0,Apagado,274.48,0.0,Punta,56.68
2048,2025-07-24 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,26.8,54.0,46.6,316,1,Refrigeracion,103.08,0.0,Punta,25.09
1977,2025-05-17 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,19.5,74.8,0.0,275,0,Apagado,91.85,0.0,Valle,7.93
1772,2025-10-24 20:00:00,Planta Logistica R2, Zaragoza,Industrial,26000,12.0,61.5,0.0,151,1,Calefaccion,232.2,0.0,Punta,61.23
804,2025-03-06 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,13.4,59.1,0.0,432,1,Calefaccion,282.99,0.0,Punta,61.95
431,2025-03-02 14:00:00,Campus Norte,Bilbao,Educativo,8600,13.7,85.0,345.0,0,FALSE,Apagado,8.2,27.35,Valle,-0.67
1521,2025-02-18 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,3.1,80.8,0.0,60,1,Calefaccion,132.47,0.0,Valle,11.9
1412,2025-11-01 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,16.6,85.0,0.0,1620,0,Apagado,,0.0,Valle,37.03
284,2025-10-08 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,16.7,49.6,0.0,,0,Apagado,,0.0,Punta,10.44
6,2025-01-05 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,1.4,61.2,0.0,10,0,Apagado,22.55,0.0,Valle,2.22
326,2025-11-21 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,11.2,70.1,0.0,364,1,Calefaccion,116.57,0.0,Llano,
612,2025-08-29 20:00:00,Campus Norte,Bilbao,Educativo,8600,19.0,80.0,0.0,7,0,Apagado,11.81,0.0,Punta,3.09
2019,2025-06-26 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,27.1,58.1,806.1,46,1,Refrigeracion,22.24,0.0,Llano,3.33
676,2025-11-01 20:00:00,Campus Norte,Bilbao,Educativo,8600,16.6,,0.0,0,FALSE,Apagado,12.67,0.0,Valle,1.4
103,2025-04-11 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,19.8,58.8,611.9,559,0,Apagado,93.67,92.35,Llano,0.18
1280,2025-06-22 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,25.9,64.4,66.1,1440,1,Refrigeracion,297.85,8.61,Valle,26.38
1786,2025-11-09 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,10.7,76.7,0.0,68,1,Calefaccion,141.3,0.0,Valle,16.36
843,2025-04-15 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,25.1,47.4,695.0,413,Si,Refrigeracion,197.13,144.06,Llano,7.24
71,2025-03-10 14:00:00,Torre Atlantida, Madrid ,Oficinas,12500,15.4,65.9,558.2,593,1,Ventilacion,112.56,82.73,Llano,4.22
467,2025-04-07 14:00:00,Campus Norte,Bilbao,Educativo,8600,17.3,95.9,,827,no,Apagado,85.86,26.44,Llano,8.35
47,2025-02-14 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,12.4,57.3,465.3,596,1,Calefaccion,116.01,76.62,Llano,5.95
1164,2025-02-26 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,12.3,85.3,0.0,1382,1,Calefaccion,292.14,0.0,Punta,66.05
398,2025-01-29 08:00:00,Campus Norte,Bilbao,Educativo,8600,9.7,92.5,0.0,753,1,Calefaccion,116.54,0.0,Llano,18.16
826,2025-03-30 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,15.0,59.0,211.7,391,1,Ventilacion,203.69,44.68,Valle,13.64
1075,2025-12-03 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,17.3,58.8,431.0,451,0,Apagado,195.29,87.12,Llano,18.21
884,2025-05-25 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,27.1,56.1,21.0,400,1,Refrigeracion,325.53,4.17,Valle,27.93
785,2025-02-18 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,7.3,77.2,0.0,208,1,Calefaccion,198.03,0.0,Valle,18.4
1739,2025-09-22 14:00:00,Planta Logistica R2,zaragoza,Industrial,26000,27.0,53.6,597.3,187,1,Refrigeracion,161.32,147.71,Llano,
702,2025-11-29 08:00:00,Campus Norte,Bilbao,Educativo,8600,12.9,95.1,0.0,0,0,Apagado,11.45,0.0,Valle,1.21
2185,2025-12-11 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,8.3,86.2,0.0,279,1,Calefaccion,98.97,0.0,Valle,10.38
1176,2025-03-10 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,17.2,,0.0,1348,0,Apagado,268.48,0.0,Punta,58.07
925,2025-07-08 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,21.0,44.1,0.0,243,0,Apagado,178.95,0.0,Valle,17.41
1823,2025-12-15 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,13.6,77.4,396.5,170,1,Calefaccion,165.64,111.19,Llano,9.06
817,2025-03-22 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,11.7,59.2,0.0,178,1,Calefaccion,180.64,0.0,Valle,15.72
518,2025-05-29 08:00:00,Campus Norte,Bilbao,Educativo,8600,16.5,86.3,265.7,815,0,Apagado,79.78,18.81,Llano,8.47
1741,2025-09-26 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,13.4,71.9,0.0,56,1,Calefaccion,106.08,0.0,Valle,11.29
1698,2025-08-13 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,22.3,46.8,343.6,177,0,Apagado,154.39,91.36,Llano,10.19
1302,2025-07-16 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,26.0,61.3,456.9,76,0,Apagado,35.68,61.85,Llano,-1.65
1563,2025-03-30 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,18.3,59.0,603.0,55,0,Apagado,76.07,151.29,Valle,-2.65
1312,2025-07-24 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,25.3,,14.8,1319,1,Refrigeracion,286.08,1.85,Punta,71.57
73,2025-03-14 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,5.4,75.1,0.0,60,no,Apagado,27.32,0.0,Valle,2.45
1019,2025-10-08 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,24.4,55.0,675.5,379,1,Refrigeracion,198.71,144.54,Llano,9.73
475,2025-04-15 14:00:00,Campus Norte,Bilbao,Educativo,8600,17.6,76.4,469.4,819,0,Apagado,77.46,35.32,Llano,5.96
1100,2025-12-27 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,13.2,67.4,,420,1,Calefaccion,311.42,0.0,Valle,31.48
1801,2025-11-25 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,4.5,73.9,0.0,30,1,Calefaccion,117.61,0.0,Valle,12.87
359,2025-12-23 14:00:00,Torre Atlantida,MADRID,Oficinas,12500,11.6,66.8,431.0,622,1,Calefaccion,115.17,66.49,Llano,8.06
1415,2025-11-05 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,21.2,64.0,463.7,1348,0,Apagado,190.34,65.18,Llano,21.97
989,2025-09-10 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,20.4,64.8,0.0,249,0,Apagado,181.1,0.0,Valle,19.49
1492,2025-01-17 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,6.7,68.6,0.0,166,1,Calefaccion,264.93,0.0,Punta,64.48
2174,2025-11-29 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,10.7,94.1,0.0,113,1, CALEFACCION,50.92,0.0,Valle,5.54
1579,2025-04-15 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,21.8,50.7,608.0,165,0,Apagado,,152.03,Llano,-0.05
1606,2025-05-13 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,19.0,87.7,226.5,164,0,Apagado,166.27,59.06,Llano,14.62
1573,2025-04-11 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,11.1,71.5,0.0,76,1,Calefaccion,114.66,0.0,Valle,9.84
1568,2025-04-03 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,17.0,68.3,0.0,158,0,Apagado,250.88,0.0,Punta,
189,2025-07-08 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,21.4,54.6,0.0,3,0,Apagado,24.21,0.0,Valle,2.4
1260,2025-06-02 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,27.6,57.3,73.4,1352,1,Refrigeracion,284.97,9.39,Punta,59.39
2163,2025-11-17 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,14.1,77.2,452.3,64,1,Calefaccion,21.53,0.0,Llano,3.87
2011,2025-06-18 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,25.9,,862.6,83,1,Refrigeracion,184.48,0.0,Llano,3.6
344,2025-12-07 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,7.0,61.0,0.0,16,0,Apagado,23.37,0.0,Valle,2.52
8,2025-01-05 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,3.9,72.8,0.0,0,0,Apagado,25.26,0.0,Valle,2.53
760,2025-01-21 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,10.8,82.3,0.0,413,1,Calefaccion,274.5,0.0,Punta,64.4
2152,2025-11-05 20:00:00,Residencial Mirador, Barcelona ,Residencial,9800,16.4,76.5,0.0,303,0,Apagado,99.79,0.0,Punta,26.97
2153,2025-11-09 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,11.4,90.0,0.0,298,1,Calefaccion,94.33,0.0,Valle,10.37
216,2025-08-01 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,28.0,56.5,34.2,95,1,Refrigeracion,51.39,5.12,Punta,11.55
110,2025-04-19 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,16.7,42.7,276.2,4,0,Apagado,16.42,41.13,Valle,-0.82
1244,2025-05-17 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,23.9,70.1,13.8,1603,1,Ventilacion,306.79,1.73,Valle,27.55
1330,2025-08-13 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,24.3,,383.5,95,0,Apagado,40.54,48.89,Llano,-0.55
2005,2025-06-14 00:00:00,Residencial Mirador,Barcelona ,Residencial,9800,19.2,67.0,0.0,333,0,Apagado,97.35,0.0,Valle,8.74
1326,2025-08-09 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,24.9,55.9,406.7,94,1,Refrigeracion,,50.2,Valle,-0.09
1358,2025-09-10 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,20.2,71.6,250.2,102,0,Apagado,40.15,32.38,Llano,1.33
2041,2025-07-20 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,18.6,74.0,0.0,299,0,Apagado,96.02,0.0,Valle,9.66
1052,2025-11-09 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,15.0,66.0,0.0,378,1, VENTILACION,277.32,0.0,Valle,29.37
231,2025-08-17 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,27.3,44.6,906.6,23,0,Apagado,18.17,137.7,Valle,-4.89
607,2025-08-25 14:00:00,Campus Norte,Bilbao,Educativo,8600,22.4,78.7,566.2,0,0,Apagado,8.05,46.96,Llano,-2.62
507,2025-05-17 14:00:00,Campus Norte,Bilbao,Educativo,8600,24.1,69.6,635.8,0,No,Apagado,7.61,42.7,Valle,-1.2
416,2025-02-14 20:00:00,Campus Norte,Bilbao,Educativo,8600,7.6,95.5,0.0,102,1,Calefaccion,28.65,0.0,Punta,6.32
2132,2025-10-16 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,16.0,92.7,0.0,314,No,Apagado,97.99,0.0,Punta,26.24
2056,2025-08-01 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,25.6,68.5,0.0,285,1,Refrigeracion,97.08,0.0,Punta,24.29
809,2025-03-14 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,,70.6,0.0,199,si,Calefaccion,187.99,0.0,Valle,16.49
1642,2025-06-18 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,23.2,59.9,480.7,176,1,Ventilacion,152.95,122.27,Llano,4.57
882,2025-05-25 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,24.9,51.8,399.5,417,si,Refrigeracion,224.2,79.44,Valle,12.9
2085,2025-09-02 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,20.0,66.1,0.0,285,0,Apagado,94.35,0.0,Valle,9.83
801,2025-03-06 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,8.9,78.2,0.0,193,1,Calefaccion,176.1,0.0,Valle,15.48
376,2025-01-05 20:00:00,Campus Norte,Bilbao,Educativo,8600,10.0,92.7,0.0,6,0,Apagado,11.66,0.0,Valle,1.18
197,2025-07-16 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,18.4,64.6,0.0,49,0,Apagado,25.66,0.0,Valle,2.49
1607,2025-05-13 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,26.6,55.1,503.4,166,1,Refrigeracion,169.34,126.78,Llano,6.09
1952,2025-04-19 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,21.9,78.4,0.0,-19,0,Apagado,93.35,0.0,Valle,8.12
65,2025-03-06 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,7.3,59.3,0.0,0,0,Apagado,22.9,0.0,Valle,
1211,2025-04-15 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,24.0,63.9,692.9,1346,TRUE,Ventilacion,202.71,82.72,Llano,16.69
1948,2025-04-15 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,13.6,75.9,0.0,276,1,Calefaccion,92.86,0.0,Punta,19.0
2199,2025-12-23 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,15.2,89.4,336.2,,1,Ventilacion,19.04,0.0,Llano,3.04
1713,2025-08-29 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,19.8,70.1,0.0,66,0, APAGADO,111.36,0.0,Valle,11.58
848,2025-04-19 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,20.6,66.0,0.0,345,0,Apagado,285.71,0.0,Valle,25.29
380,2025-01-09 20:00:00,Campus Norte,Bilbao,Educativo,8600,6.1,99.0,0.0,58,1,Calefaccion,27.81,0.0,Punta,7.0
1596,2025-05-01 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,18.7,58.7,0.0,0,0,Apagado,46.81,0.0,Valle,4.04
972,2025-08-21 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,30.0,57.4,0.0,415,1,Refrigeracion,298.25,0.0,Punta,77.1
1517,2025-02-14 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,3.4,88.3,0.0,44,1,Calefaccion,129.8,0.0,Valle,12.11
1327,2025-08-09 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,27.6,67.0,913.1,1524,TRUE,Refrigeracion,259.9,116.13,Valle,14.69
139,2025-05-17 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,26.4,57.0,742.5,21,0,Apagado,17.57,112.65,Valle,-3.42
2139,2025-10-24 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,23.8,68.6,577.5,93,1,Ventilacion,20.39,0.0,Llano,3.6
358,2025-12-23 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,0.8,81.8,0.0,338,1,Calefaccion,111.21,0.0,Llano,17.84
484,2025-04-23 20:00:00,Campus Norte,Bilbao,Educativo,8600,17.0,70.7,0.0,54,0,Apagado,21.74,0.0,Punta,4.59
1231,2025-05-05 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,24.9,72.1,826.2,1271,1,Refrigeracion,203.0,100.97,Llano,14.64
236,2025-08-21 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,25.2,45.0,0.0,78,1,Refrigeracion,39.69,0.0,Punta,10.18
1712,2025-08-25 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,24.1,57.7,0.0,158,1,Refrigeracion,256.59,0.0,Punta,67.97
2204,2025-12-27 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,13.2,80.0,0.0,315,1,Calefaccion,99.73,0.0,Valle,10.41
787,2025-02-18 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,17.6,77.9,386.0,414,0,Apagado,194.88,77.19,Llano,17.45
1841,2025-01-01 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,8.0,92.2,0.0,293,1,Calefaccion,103.37,0.0,Valle,10.67
1733,2025-09-18 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,18.1,63.7,0.0,54,no,Apagado,106.96,0.0,Valle,11.78
1565,2025-04-03 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,9.1,70.6,0.0,64,1,Calefaccion,118.17,0.0,Valle,10.39
1429,2025-11-21 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,8.1,81.4,0.0,91,0,Apagado,53.8,0.0,Valle,5.85
704,2025-11-29 20:00:00,Campus Norte,Bilbao,Educativo,8600,10.7,98.9,0.0,0,0, APAGADO,11.95,0.0,Valle,1.26
1125,2025-01-21 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,7.9,87.6,0.0,19,0,Apagado,50.1,0.0,Valle,4.94
591,2025-08-09 14:00:00,Campus Norte,Bilbao,Educativo,8600,25.4,75.1,642.2,0,0,Apagado,7.83,49.53,Valle,-1.69
1724,2025-09-06 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,22.1,53.4,0.0,72,0,Apagado,123.51,0.0,Valle,12.82
945,2025-07-28 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,22.8,49.0,0.0,182,0,Apagado,169.81,0.0,Valle,17.2
176,2025-06-22 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,26.8,44.4,92.7,14,0,Apagado,26.1,13.89,Valle,1.13
436,2025-03-06 20:00:00,Campus Norte,Bilbao,Educativo,8600,9.4,99.0,0.0,66,1,Calefaccion,,0.0,Punta,5.82
823,2025-03-26 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,24.2,53.7,617.5,435,1,Refrigeracion,193.62,127.49,Llano,9.42
1782,2025-11-05 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,10.7,68.6,28.7,158,1,Calefaccion,241.35,7.51,Llano,39.64
1283,2025-06-26 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,29.2,67.0,900.5,1429,1,Refrigeracion,234.95,115.06,Llano,17.42
375,2025-01-05 14:00:00,Campus Norte,Bilbao,Educativo,8600,12.0,81.2,353.0,0,0,Apagado,7.8,27.18,Valle,-0.8
1522,2025-02-18 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,3.3,75.0,76.8,165,1,Calefaccion,287.81,22.14,Llano,37.99
858,2025-05-01 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,21.5,46.0,347.2,446,No,Apagado,193.12,67.82,Valle,10.68
803,2025-03-06 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,20.5,70.1,424.4,389,0,Apagado,187.7,90.14,Llano,13.64
83,2025-03-22 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,18.7,74.1,454.1,18,0,Apagado,16.72,68.55,Valle,-1.79
1214,2025-04-19 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,19.2,76.9,247.4,185,0,Apagado,45.84,30.49,Valle,1.33
1086,2025-12-15 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,6.6,76.3,0.0,395,si,Calefaccion,290.97,0.0,Llano,48.62
438,2025-03-10 08:00:00,Campus Norte,Bilbao,Educativo,8600,11.2,98.2,70.4,838,1,Calefaccion,117.39,5.5,Llano,15.91
553,2025-07-04 00:00:00,Campus Norte,Bilbao,Educativo,8600,18.0,69.7,0.0,0,0,Apagado,11.49,0.0,Valle,1.03
2067,2025-08-13 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,26.3,68.4,786.4,42,1,Refrigeracion,22.18,0.0,Llano,3.72
806,2025-03-10 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,11.2,66.0,77.4,396,1,Calefaccion,281.05,15.91,Llano,37.17
1097,2025-12-27 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,2.9,77.9,0.0,,1,Calefaccion,200.5,0.0,Valle,20.21
1760,2025-10-12 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,18.3,66.1,0.0,0,0,Apagado,378.04,0.0,Valle,4.97
1461,2025-12-23 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,9.5,94.9,0.0,58,0,Apagado,49.89,0.0,Valle,4.99
1109,2025-01-05 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,10.8,81.9,0.0,0,1,Calefaccion,53.76,0.0,Valle,5.52
1252,2025-05-25 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,24.6,,79.6,1711,1,Refrigeracion,332.42,9.81,Valle,28.91
1734,2025-09-18 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,-999.0,60.4,245.0,167,0,Apagado,152.83,64.35,Llano,14.91
2024,2025-06-30 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,23.6,74.4,85.8,,si,Ventilacion,102.78,0.0,Punta,22.68
2113,2025-09-30 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,13.6,91.7,0.0,314,TRUE,Calefaccion,95.48,0.0,Valle,10.44
2156,2025-11-09 20:00:00,Residencial Mirador,BARCELONA,Residencial,9800,15.2,85.2,0.0,293,TRUE,Ventilacion,102.51,0.0,Valle,10.92
369,2025-01-01 00:00:00,Campus Norte,Bilbao,Educativo,8600,4.9,88.4,0.0,0,0,Apagado,11.42,0.0,Valle,1.14
451,2025-03-22 14:00:00,Campus Norte,Bilbao,Educativo,8600,13.1,94.1,409.3,87,0,Apagado,11.2,32.1,Valle,-0.75
278,2025-10-04 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,17.4,57.6,157.7,25,0,Apagado,16.78,23.43,Valle,-0.29
1591,2025-04-27 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,26.0,60.2,625.7,64,1,Refrigeracion,86.05,144.2,Valle,-2.02
1790,2025-11-13 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,6.9,64.9,0.0,159,1,Calefaccion,254.9,0.0,Llano,43.59
1653,2025-06-30 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,20.7,58.2,0.0,68,0, APAGADO,110.14,0.0,Valle,10.61
572,2025-07-20 20:00:00,Campus Norte,Bilbao,Educativo,8600,22.5,71.7,52.7,2,0,Apagado,13.21,3.64,Valle,0.97
677,2025-11-05 00:00:00,Campus Norte,Bilbao,Educativo,8600,11.0,90.7,0.0,52,1,Calefaccion,23.55,0.0,Valle,2.61
1886,2025-02-14 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,12.7,85.2,40.1,69,1,Calefaccion,33.22,0.0,Llano,5.09
1501,2025-01-29 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,3.4,79.5,0.0,57,Si,Calefaccion,699.2,0.0,Valle,11.67
872,2025-05-13 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,28.6,,36.8,404,1,Refrigeracion,310.23,7.34,Punta,64.97
715,2025-12-11 14:00:00,Campus Norte,Bilbao,Educativo,8600,11.9,99.0,169.9,823,1,Calefaccion,85.54,11.45,Llano,12.14
1157,2025-02-22 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,7.2,88.7,0.0,305,1,Calefaccion,74.63,0.0,Valle,6.72
1864,2025-01-21 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,10.1,86.8,0.0,334,1,Calefaccion,104.2,0.0,Punta,24.85
1996,2025-06-02 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,22.4,75.1,57.1,304,0,Apagado,94.4,0.0,Punta,20.87
594,2025-08-13 08:00:00,Campus Norte,Bilbao,Educativo,8600,18.1,80.4,302.6,49,0,Apagado,10.3,22.71,Llano,-0.82
1893,2025-02-22 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,7.5,92.0,0.0,284,si,Calefaccion,98.57,0.0,Valle,9.02
628,2025-09-14 20:00:00,Campus Norte,Bilbao,Educativo,8600,21.0,84.0,0.0,23,0, APAGADO,123.82,0.0,Valle,1.57
429,2025-03-02 00:00:00,Campus Norte,Bilbao,Educativo,8600,3.9,99.0,0.0,13,0, APAGADO,12.56,0.0,Valle,1.07
1377,2025-09-30 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,16.5,63.0,0.0,6,0,Apagado,48.77,0.0,Valle,5.32
1033,2025-10-24 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,14.3,71.0,0.0,243,1,Calefaccion,189.79,0.0,Valle,19.87
721,2025-12-19 00:00:00,Campus Norte,Bilbao,Educativo,8600,4.9,95.4,0.0,55,1,Calefaccion,27.09,0.0,Valle,2.83
